cell;lon;lat
36044;26.828222;58.284588
36045;25.600691;59.213238
36046;25.338999;59.251076
36047;25.331903;59.252483
36048;24.493813;58.41325
36049;24.500546;58.404965
36050;24.491607;58.397429
36051;23.809225;59.195175
36052;26.728363;58.378113
36053;26.777878;58.369781
36054;26.800882;58.372119
36055;26.837305;58.373211
36056;26.861072;58.362433
36057;24.480211;58.395248
36058;28.172362;59.362434
36059;27.50091;58.083509
36060;26.785082;58.359766
36061;26.788494;58.358612
36062;26.193079;59.463428
36063;26.084618;59.536816
36064;26.367924;59.345152
36065;26.196127;59.462957
36066;26.167427;59.474982
36067;26.3646;59.343934
36068;24.587922;59.472206
36069;25.54987;58.36924
36070;24.05698;59.352549
36071;27.412199;59.335297
36072;24.718409;59.375805
36073;24.637591;59.212641
36074;24.637601;59.212665
36075;28.193063;59.367128
36076;28.198738;59.369205
36077;28.193177;59.366922
36078;28.198738;59.369205
36079;24.726604;59.458757
36080;27.450717;58.095849
36081;27.474767;58.091392
36082;24.817928;59.464832
36083;24.937592;59.362132
36084;26.473599;59.241735
36085;26.526047;59.299344
36086;26.437311;59.404602
36087;26.61477;59.306252
36088;26.473045;59.240952
36089;26.473593;59.241203
36090;26.395801;59.365994
36091;26.631813;59.303968
36092;26.490255;59.270552
36093;24.700031;59.448898
36094;24.69689;59.44845
36095;24.697601;59.448757
36096;26.788471;58.358807
36097;26.841169;57.839024
36098;26.844028;57.603207
36099;26.587078;59.327881
36100;26.564594;59.316284
36101;27.273321;59.402603
36102;27.503542;58.082962
36103;27.208922;59.357751
36104;27.286872;59.39734
36105;25.583902;59.023792
36106;25.583902;59.023792
36107;26.438783;59.341618
36108;26.080391;59.530041
36109;26.371069;59.347294
36110;26.43709;59.364552
36111;27.069199;57.814579
36112;27.068703;57.81432
36113;27.069126;57.81435
36114;24.657217;59.209736
36115;26.78837;58.358685
36116;24.808781;59.2814
36117;24.315143;59.19852
36118;24.327082;59.19722
36119;24.647924;59.394947
36120;24.384727;59.195807
36121;25.976286;59.255405
36122;24.828396;59.505501
36123;24.803459;59.447746
36124;27.466943;58.096027
36125;24.531675;59.42682
36126;24.758396;59.146797
36127;24.390587;59.505527
36128;24.187224;59.439684
36129;26.689551;59.455789
36130;26.642536;59.409702
36131;24.829334;59.505455
36132;26.756123;58.372627
36133;26.898724;58.28028
36134;24.602097;59.436069
36135;26.995399;57.843758
36136;24.74695;59.434673
36137;23.906294;58.950699
36138;24.385227;59.182194
36139;26.482635;59.450534
36140;26.527046;59.487719
36141;26.366136;59.343005
36142;26.531275;59.477001
36143;26.71112;58.336005
36144;25.582846;58.380668
36145;25.582797;58.38069
36146;24.512881;58.38633
36147;24.502645;58.390825
36148;26.531275;59.477001
36149;26.531275;59.477001
36150;24.535692;58.374718
36151;24.5208;58.393875
36152;24.504323;58.391918
36153;24.482244;58.387268
36154;24.439131;58.399108
36155;28.17223;59.362973
36156;28.184057;59.366469
36157;24.69022;59.413828
36158;28.17256;59.371103
36159;28.184016;59.366508
36160;28.172576;59.362272
36161;28.177784;59.369977
36162;24.638185;59.431666
36163;28.187628;59.368004
36164;28.180857;59.367064
36165;28.187071;59.366595
36166;28.174008;59.371056
36167;28.174025;59.371138
36168;28.187898;59.367018
36169;28.174288;59.377338
36170;28.196299;59.366505
36171;28.180481;59.364161
36172;26.788458;58.358676
36173;25.523661;58.107086
36174;26.787441;58.358673
36175;28.174385;59.378807
36176;28.17949;59.366376
36177;28.187252;59.368114
36178;24.863393;59.449344
36179;24.832951;59.43025
36180;24.825132;59.43539
36181;24.863457;59.449078
36182;24.866292;59.448058
36183;24.825132;59.43539
36184;26.711831;58.329006
36185;26.762147;58.375151
36186;26.76172;58.375327
36187;26.761285;58.375494
36188;26.758099;58.375584
36189;26.71529;58.377136
36190;26.762851;58.375019
36191;26.762353;58.377428
36192;26.761444;58.375
36193;28.187574;59.365416
36194;28.17804;59.370031
36195;28.17769;59.364142
36196;28.196299;59.366505
36197;28.17133;59.366161
36198;24.882747;59.454227
36199;24.869069;59.454439
36200;24.850548;59.451816
36201;28.18805;59.364429
36202;28.184265;59.366817
36203;24.863541;59.443115
36204;24.834013;59.516317
36205;24.806171;59.401031
36206;26.728443;58.406907
36207;26.720453;58.364071
36208;26.762408;58.374367
36209;26.723597;58.383392
36210;26.768573;58.37255
36211;26.724863;58.414444
36212;26.726837;58.386898
36213;26.769297;58.367329
36214;26.72385;58.412422
36215;26.763499;58.374857
36216;26.745447;58.377519
36217;26.725298;58.414833
36218;26.728607;58.379566
36219;26.726837;58.386898
36220;26.731614;58.378535
36221;26.731482;58.404514
36222;26.768301;58.370137
36223;26.725173;58.376125
36224;26.726102;58.381479
36225;26.732013;58.410265
36226;26.771729;58.375179
36227;26.728607;58.379566
36228;26.759038;58.375706
36229;26.771309;58.373279
36230;26.735266;58.367672
36231;26.727859;58.365872
36232;26.767902;58.376888
36233;26.756928;58.37584
36234;26.759096;58.379257
36235;26.720453;58.364071
36236;26.721266;58.35582
36237;26.739788;58.373587
36238;26.72396;58.381251
36239;26.747011;58.355209
36240;26.724863;58.414444
36241;26.759304;58.3769
36242;26.720453;58.364071
36243;26.72081;58.406357
36244;26.726837;58.386898
36245;26.720453;58.364071
36246;26.721266;58.35582
36247;26.720453;58.364071
36248;26.759096;58.379257
36249;26.726102;58.381479
36250;26.723512;58.411748
36251;26.723054;58.410595
36252;26.726837;58.386898
36253;26.726837;58.386898
36254;26.763647;58.378378
36255;26.755489;58.37352
36256;26.724863;58.414444
36257;26.726837;58.386898
36258;26.755489;58.37352
36259;26.728607;58.379566
36260;26.788549;58.358585
36261;26.775979;58.363677
36262;26.771257;58.366771
36263;24.791484;59.435144
36264;24.64768;59.425991
36265;24.845138;59.451859
36266;24.84775;59.451685
36267;24.735026;59.434525
36268;24.825;59.445482
36269;24.844505;59.451329
36270;24.863126;59.448645
36271;24.840301;59.450357
36272;24.826986;59.44812
36273;25.432641;59.451788
36274;24.838052;59.438741
36275;24.864664;59.440592
36276;24.847769;59.451111
36277;24.847769;59.451111
36278;24.652667;59.407025
36279;24.847737;59.452068
36280;24.812753;59.436263
36281;24.827111;59.448101
36282;24.935392;59.421082
36283;24.522808;59.273785
36284;28.18564;59.366543
36285;28.183996;59.368179
36286;24.480501;58.650284
36287;24.662777;59.400372
36288;24.749339;59.433953
36289;24.655167;59.40387
36290;24.751295;59.433357
36291;24.740667;59.433342
36292;24.644295;59.397411
36293;24.664451;59.403889
36294;24.750682;59.444205
36295;24.807192;59.440699
36296;27.767086;59.39363
36297;27.768753;59.392897
36298;24.648303;59.396378
36299;24.655167;59.40387
36300;24.729365;59.428111
36301;24.84054;59.441578
36302;24.663686;59.401417
36303;27.382696;59.256363
36304;27.540362;58.001857
36305;24.771037;59.431639
36306;24.783916;59.425171
36307;24.696648;59.376041
36308;24.696648;59.376041
36309;24.696533;59.376062
36310;24.723425;59.392845
36311;24.677561;59.38596
36312;24.731022;59.404438
36313;24.784098;59.426314
36314;24.766564;59.432794
36315;25.902761;57.994561
36316;26.610405;58.312819
36317;26.734432;58.373888
36318;26.779636;58.344298
36319;25.903115;57.994488
36320;25.913435;57.998477
36321;25.909554;57.997886
36322;26.246363;58.144032
36323;26.258348;58.142799
36324;24.735883;59.442932
36325;24.679009;59.447536
36326;24.648343;59.442066
36327;24.723785;59.426579
36328;24.700079;59.449028
36329;24.700079;59.449028
36330;24.736059;59.443699
36331;24.832144;59.431385
36332;24.723785;59.426579
36333;24.728493;59.44013
36334;24.736059;59.443699
36335;26.363712;59.346992
36336;26.513655;59.316074
36337;24.834818;59.468552
36338;22.481447;58.24987
36339;22.469265;58.247101
36340;22.389467;58.206306
36341;22.486279;58.245892
36342;22.488174;58.244514
36343;22.319143;58.215363
36344;24.720163;59.383949
36345;24.577497;59.314717
36346;24.69227;59.338858
36347;24.824932;59.448578
36348;22.25123;58.146744
36349;22.295583;58.177028
36350;22.488174;58.244514
36351;22.481447;58.24987
36352;24.819416;59.447591
36353;26.215335;58.084796
36354;26.307449;58.155436
36355;26.310178;58.164938
36356;26.370552;58.224253
36357;26.189146;58.046645
36358;26.094613;57.818017
36359;26.128018;57.843218
36360;26.72985;58.377737
36361;26.734903;58.358907
36362;26.713502;58.386005
36363;26.179474;57.92268
36364;26.215741;58.179197
36365;26.316631;58.16777
36366;26.661879;58.344887
36367;26.801317;58.657536
36368;26.817871;58.692455
36369;27.051605;58.944817
36370;27.051605;58.944817
36371;27.337757;59.219872
36372;27.395527;59.301105
36373;27.395527;59.301105
36374;27.395527;59.301105
36375;27.395527;59.301105
36376;27.395527;59.301105
36377;27.395527;59.301105
36378;27.395527;59.301105
36379;27.423274;59.356749
36380;27.415808;59.352955
36381;27.410922;59.357711
36382;27.410089;59.358723
36383;27.410215;59.358749
36384;27.430742;59.360542
36385;27.430742;59.360542
36386;24.773136;59.436275
36387;24.870737;59.360669
36388;25.603068;58.968227
36389;25.611959;58.940876
36390;26.331781;58.496033
36391;23.343817;58.586941
36392;23.31403;58.600223
36393;23.694664;58.610317
36394;23.717615;58.587463
36395;24.003752;58.542833
36396;24.134605;58.492779
36397;24.17091;58.479435
36398;24.24932;58.439789
36399;24.276736;58.431183
36400;24.401202;58.405547
36401;24.449904;58.396532
36402;24.466544;58.390926
36403;24.585819;58.345717
36404;24.596945;58.327657
36405;26.251474;59.126477
36406;26.251659;59.127463
36407;26.252566;59.127721
36408;26.25305;59.129475
36409;26.714537;58.355007
36410;26.247642;59.12586
36411;26.252691;59.12823
36412;27.044308;58.074051
36413;26.930762;58.154615
36414;26.928013;58.162507
36415;26.847591;58.18996
36416;26.722081;58.344517
36417;28.196497;59.379086
36418;26.756749;58.37725
36419;26.722058;58.37861
36420;26.722456;58.37996
36421;26.717239;58.371574
36422;26.728147;58.370942
36423;26.725096;58.36911
36424;24.489985;58.375317
36425;24.797352;59.42509
36426;24.722752;59.42615
36427;24.734221;59.429426
36428;24.744814;59.427571
36429;24.770299;59.426233
36430;24.770299;59.426233
36431;24.798777;59.425522
36432;24.762343;59.43499
36433;24.759615;59.435387
36434;24.799139;59.425348
36435;24.820138;59.441317
36436;24.846082;59.444534
36437;24.842819;59.452207
36438;24.825121;59.443768
36439;24.875437;59.451256
36440;24.88268;59.471325
36441;24.798901;59.425224
36442;24.750714;59.438161
36443;24.752353;59.439864
36444;24.749548;59.439076
36445;24.749216;59.438247
36446;24.756812;59.437933
36447;24.476179;58.396812
36448;24.476171;58.396809
36449;24.77376;59.427704
36450;24.77376;59.427704
36451;24.798607;59.425247
36452;24.724256;59.426781
36453;24.710449;59.439182
36454;24.702755;59.444794
36455;24.698933;59.449624
36456;24.698097;59.449732
36457;24.702755;59.444794
36458;24.683716;59.456875
36459;24.731606;59.423786
36460;24.788594;59.423287
36461;24.798319;59.414982
36462;24.808821;59.390949
36463;24.766387;59.443604
36464;24.768793;59.442089
36465;24.794428;59.536507
36466;24.742537;59.437016
36467;24.751709;59.436704
36468;24.790578;59.429524
36469;24.783503;59.424127
36470;24.798944;59.418237
36471;24.800403;59.414233
36472;24.856243;59.454998
36473;24.930715;59.4594
36474;24.959672;59.422571
36475;24.891101;59.396336
36476;24.858842;59.368451
36477;24.914637;59.3293
36478;25.011428;59.253988
36479;25.035086;59.219052
36480;25.065278;59.190088
36481;25.096604;59.183269
36482;25.114639;59.183331
36483;25.167844;59.172319
36484;25.760166;58.779199
36485;25.797995;58.741587
36486;25.828103;58.735035
36487;26.011429;58.656078
36488;26.288521;58.566244
36489;26.473556;58.434042
36490;26.573096;58.414113
36491;24.696968;59.421108
36492;24.70466;59.409077
36493;24.705069;59.409569
36494;24.706905;59.411819
36495;24.729068;59.434969
36496;24.732966;59.43533
36497;24.743111;59.441643
36498;24.724222;59.451035
36499;24.730497;59.448003
36500;24.714146;59.453632
36501;24.70417;59.453777
36502;24.700653;59.453835
36503;24.684238;59.460102
36504;24.684967;59.462402
36505;24.692446;59.452988
36506;24.71073;59.440964
36507;24.716761;59.438324
36508;24.752403;59.429878
36509;24.741292;59.427233
36510;24.79431;58.071156
36511;24.79431;58.071156
36512;24.499722;58.382915
36513;24.499722;58.382915
36514;24.499052;58.382957
36515;24.501001;58.380398
36516;24.495834;58.375397
36517;24.495834;58.375397
36518;24.49725;58.376232
36519;24.490772;58.378689
36520;24.490772;58.378689
36521;24.496808;58.391259
36522;24.589342;58.339199
36523;24.478559;58.388397
36524;24.478559;58.388397
36525;24.584594;58.344351
36526;24.579273;58.349621
36527;24.490454;58.214634
36528;24.589914;58.339081
36529;24.499538;58.375767
36530;24.492882;58.379402
36531;24.492882;58.379402
36532;24.49725;58.376232
36533;24.500044;58.376312
36534;24.499052;58.382957
36535;24.499052;58.382957
36536;24.499052;58.382957
36537;24.499052;58.382957
36538;24.499052;58.382957
36539;24.499722;58.382915
36540;24.771155;59.435477
36541;24.764971;59.434628
36542;24.803496;59.44368
36543;24.792919;59.442427
36544;26.706163;58.377179
36545;26.716402;58.374775
36546;26.715315;58.37405
36547;26.726639;58.377534
36548;26.007413;58.502242
36549;26.252141;58.348117
36550;26.1352;58.381771
36551;26.172621;58.349854
36552;26.229951;58.328533
36553;26.307777;58.333666
36554;26.343543;58.308073
36555;26.342776;58.292671
36556;26.366485;58.271024
36557;26.39376;58.254871
36558;26.438347;58.229526
36559;26.354132;58.272152
36560;26.398397;58.228282
36561;26.402254;58.220206
36562;26.407203;58.222778
36563;26.297773;58.262117
36564;26.305638;58.272106
36565;26.352596;58.272961
36566;26.293576;58.258238
36567;26.238162;58.242649
36568;26.264457;58.23606
36569;26.214893;58.225405
36570;26.185769;58.247107
36571;26.177566;58.243144
36572;26.163882;58.235598
36573;26.146187;58.230633
36574;26.131409;58.230198
36575;26.109195;58.192138
36576;26.108129;58.193109
36577;26.100519;58.195402
36578;26.101831;58.193771
36579;26.130351;58.185974
36580;26.124422;58.186056
36581;26.116262;58.191849
36582;26.164225;58.181314
36583;26.161507;58.181515
36584;26.179223;58.181742
36585;26.194644;58.181104
36586;26.199446;58.180199
36587;26.200806;58.18133
36588;26.235999;58.20484
36589;26.293351;58.223115
36590;26.308881;58.227556
36591;26.342564;58.221292
36592;26.342651;58.221275
36593;26.364479;58.217945
36594;26.384437;58.217351
36595;26.536844;58.203583
36596;26.493743;58.212495
36597;26.53085;58.203227
36598;26.509569;58.20779
36599;26.498268;58.211253
36600;26.486484;58.21537
36601;26.447297;58.219951
36602;26.420348;58.224525
36603;26.411007;58.221934
36604;26.278123;58.327838
36605;25.966641;58.537673
36606;25.952625;58.545624
36607;25.91632;58.623846
36608;25.858825;58.647359
36609;25.877199;58.645152
36610;25.811418;58.653307
36611;25.744048;58.665842
36612;25.760684;58.664474
36613;25.582231;58.740229
36614;25.54561;58.76215
36615;25.486748;58.776909
36616;25.430056;58.787686
36617;25.428442;58.80252
36618;25.426653;58.8082
36619;25.400056;58.815173
36620;25.412936;58.8107
36621;25.349852;58.81258
36622;25.361572;58.773459
36623;25.21416;58.806614
36624;25.224141;58.803151
36625;25.152287;58.819549
36626;25.120499;58.826332
36627;25.087419;58.834812
36628;25.054612;58.843327
36629;25.022015;58.851534
36630;24.994129;58.862704
36631;24.981759;58.877798
36632;24.95041;58.885991
36633;24.943019;58.885748
36634;24.931679;58.886435
36635;24.920029;58.888014
36636;24.910415;58.893072
36637;24.884601;58.909584
36638;24.878713;58.930542
36639;24.875681;58.947772
36640;24.866296;58.95779
36641;24.851587;58.977325
36642;24.839115;58.9846
36643;24.806938;58.999117
36644;24.798788;59.00357
36645;24.795156;59.008805
36646;24.798941;59.012116
36647;24.811836;59.022268
36648;24.834552;59.019597
36649;24.827435;59.028471
36650;24.836261;59.037164
36651;24.837175;59.047365
36652;24.824214;59.061683
36653;24.809006;59.072979
36654;24.801733;59.087105
36655;24.7936;59.115218
36656;24.792066;59.134339
36657;24.78389;59.148109
36658;24.771961;59.165272
36659;24.779908;59.192858
36660;24.784941;59.194081
36661;24.740509;59.266297
36662;24.711243;59.274807
36663;24.667406;59.283941
36664;24.66864;59.276503
36665;24.665696;59.279031
36666;24.64669;59.300368
36667;24.646476;59.319779
36668;24.623695;59.346915
36669;24.629202;59.354554
36670;24.634224;59.364314
36671;24.639104;59.36511
36672;24.645668;59.36641
36673;24.674793;59.384782
36674;27.452194;58.099135
36675;27.451826;58.098629
36676;26.841554;58.373163
36677;26.799863;58.373282
36678;26.77815;58.37778
36679;26.770176;58.379696
36680;26.771992;58.379482
36681;26.749154;58.382193
36682;26.741817;58.384909
36683;26.738691;58.383986
36684;26.734441;58.382928
36685;26.730511;58.381603
36686;26.720645;58.373301
36687;26.717728;58.372106
36688;26.711238;58.371673
36689;26.707369;58.374176
36690;26.70499;58.375357
36691;26.69823;58.375522
36692;26.695507;58.371704
36693;26.6934;58.371061
36694;26.688224;58.369467
36695;26.68142;58.367825
36696;26.663199;58.3632
36697;26.651129;58.361427
36698;26.662082;58.362825
36699;26.640307;58.359042
36700;26.575998;58.354315
36701;26.531904;58.351665
36702;26.502677;58.347317
36703;26.439537;58.34646
36704;26.38755;58.344536
36705;26.415261;58.346349
36706;26.312958;58.338531
36707;26.308592;58.33664
36708;26.303962;58.332233
36709;26.105776;58.399174
36710;25.908728;58.395516
36711;25.746471;58.464178
36712;25.636939;58.518892
36713;25.681433;58.507881
36714;25.581226;58.562676
36715;25.571231;58.591403
36716;25.576005;58.634166
36717;25.604101;58.656964
36718;25.606272;58.672436
36719;25.480032;58.779192
36720;25.297811;58.746081
36721;25.352448;58.757393
36722;25.266093;58.707522
36723;25.2177;58.804618
36724;25.212289;58.805873
36725;25.206337;58.807238
36726;25.199677;58.808749
36727;25.193271;58.810216
36728;25.131624;58.824294
36729;24.837301;59.039639
36730;24.800313;59.100339
36731;24.771833;59.168794
36732;24.787088;59.188621
36733;24.777318;59.225473
36734;24.773839;59.231138
36735;24.771658;59.232852
36736;24.739483;59.295104
36737;24.762194;59.3199
36738;24.615579;59.335059
36739;24.651719;59.367735
36740;24.699148;59.377978
36741;24.695939;59.377079
36742;24.686753;59.374065
36743;24.6715;59.369951
36744;24.782557;59.439845
36745;24.795352;59.443011
36746;24.799183;59.443409
36747;24.817032;59.445583
36748;24.837784;59.434012
36749;24.885828;59.438677
36750;24.930031;59.44717
36751;24.98892;59.451181
36752;25.01967;59.452271
36753;25.192111;59.444756
36754;25.225738;59.460139
36755;25.261663;59.490865
36756;25.261263;59.498722
36757;25.263691;59.507096
36758;24.778558;59.46631
36759;24.772671;59.439677
36760;24.784782;59.450209
36761;24.294548;59.120622
36762;24.198807;59.066995
36763;24.172742;59.04585
36764;24.161283;59.034211
36765;24.119083;59.007582
36766;24.066626;58.994969
36767;24.040432;58.993804
36768;24.014842;58.988401
36769;24.002728;58.985427
36770;23.945135;58.976674
36771;23.877397;58.971821
36772;23.836578;58.968181
36773;23.838889;58.969579
36774;23.733574;58.958459
36775;23.797288;58.95805
36776;23.775183;58.95677
36777;23.674679;58.958081
36778;23.641545;58.949183
36779;23.588553;58.942744
36780;23.57883;58.939976
36781;23.569796;58.937429
36782;23.556606;58.938734
36783;23.550524;58.941224
36784;23.544967;58.945171
36785;23.544158;58.947505
36786;23.538215;58.950004
36787;23.537674;58.949375
36788;26.670479;58.349346
36789;24.753437;59.440255
36790;24.761305;59.493603
36791;25.027084;59.48888
36792;24.751816;59.438444
36793;24.74659;59.44429
36794;24.738984;59.435722
36795;24.745487;59.438671
36796;24.750115;59.438955
36797;24.750133;59.438027
36798;24.757932;59.437767
36799;24.793297;59.465837
36800;24.829659;59.492054
36801;24.829659;59.492054
36802;24.803389;59.448631
36803;24.777279;59.447824
36804;24.753189;59.430347
36805;24.722416;59.392059
36806;24.722416;59.392059
36807;24.759676;59.437428
36808;24.751392;59.433131
36809;24.759676;59.437428
36810;24.739836;59.43597
36811;24.712917;59.419769
36812;24.709145;59.402646
36813;24.709819;59.396645
36814;24.728317;59.400639
36815;24.792889;59.41888
36816;24.752041;59.432209
36817;24.748135;59.444214
36818;24.746241;59.446815
36819;24.786839;59.470927
36820;24.745256;59.44799
36821;24.721416;59.450985
36822;24.71154;59.453819
36823;24.71154;59.453819
36824;24.759058;59.494834
36825;24.716894;59.461401
36826;24.720375;59.4716
36827;24.718399;59.462365
36828;24.694153;59.454529
36829;24.671991;59.460091
36830;24.704168;59.437252
36831;24.63859;59.419331
36832;24.637457;59.41824
36833;24.633686;59.412445
36834;24.618032;59.40678
36835;24.607534;59.400837
36836;24.589823;59.393932
36837;24.587036;59.393101
36838;24.548103;59.383926
36839;24.494781;59.359402
36840;24.437286;59.311195
36841;24.471575;59.313515
36842;24.603897;59.312504
36843;24.89209;59.358646
36844;25.114696;59.434824
36845;25.245955;59.437843
36846;25.245955;59.437843
36847;25.245955;59.437843
36848;25.245955;59.437843
36849;26.05829;59.413986
36850;26.102175;59.370621
36851;26.103918;59.368706
36852;26.122557;59.3498
36853;26.12167;59.343422
36854;26.11923;59.336876
36855;26.139311;59.326183
36856;26.197662;59.27087
36857;26.248737;59.233185
36858;26.257149;59.229912
36859;26.27006;59.212654
36860;26.26878;59.203941
36861;26.26878;59.203941
36862;24.744794;59.437389
36863;24.687986;59.455086
36864;24.713945;59.432537
36865;24.713945;59.432537
36866;24.765791;59.438049
36867;24.786127;59.430134
36868;24.77973;59.429295
36869;24.908241;59.445911
36870;24.935677;59.445926
36871;24.904741;59.441917
36872;24.883593;59.354824
36873;24.730323;59.402806
36874;24.7718;59.430551
36875;24.829269;59.492233
36876;24.749891;59.43166
36877;24.743183;59.432625
36878;24.747292;59.43763
36879;24.796009;59.443626
36880;25.058927;59.074457
36881;25.119515;59.161135
36882;25.238175;59.346612
36883;25.238307;59.35573
36884;25.181982;59.411122
36885;24.997062;59.412834
36886;24.919067;59.413027
36887;24.900959;59.413075
36888;24.800298;59.417698
36889;24.750831;59.433109
36890;24.763605;59.43269
36891;24.751331;59.433767
36892;24.749533;59.433626
36893;24.742597;59.433048
36894;24.729097;59.429588
36895;24.729097;59.429588
36896;24.680933;59.404865
36897;26.399359;58.000904
36898;26.408855;58.009102
36899;26.39686;58.005264
36900;26.39686;58.005264
36901;26.348051;58.038349
36902;26.377068;58.136902
36903;26.420925;58.221909
36904;26.420925;58.221909
36905;26.406836;58.219883
36906;26.420925;58.221909
36907;26.425142;58.245541
36908;26.425142;58.245541
36909;26.425142;58.245541
36910;26.425142;58.245541
36911;26.425142;58.245541
36912;26.536804;58.277756
36913;26.536804;58.277756
36914;26.602924;58.303952
36915;26.621359;58.318577
36916;26.621359;58.318577
36917;26.621359;58.318577
36918;26.686155;58.358486
36919;26.686184;58.358482
36920;26.723831;58.350006
36921;26.723831;58.350006
36922;26.739508;58.353649
36923;26.746235;58.365471
36924;26.746235;58.365471
36925;26.746395;58.365379
36926;25.621202;58.37308
36927;25.621356;58.371439
36928;24.75186;59.409546
36929;24.680696;59.390217
36930;24.731283;59.441204
36931;24.697039;59.412029
36932;24.697174;59.412125
36933;24.696886;59.41209
36934;24.723908;59.411416
36935;24.700783;59.405109
36936;24.691744;59.40028
36937;24.686899;59.399506
36938;24.680227;59.398724
36939;24.744186;59.430782
36940;25.117461;58.847357
36941;25.125164;58.944545
36942;25.125391;58.947393
36943;25.126419;58.96426
36944;25.126658;58.967482
36945;25.128005;58.983738
36946;25.169173;59.278845
36947;25.03969;59.411787
36948;24.895873;59.413148
36949;24.779165;59.430244
36950;24.767961;59.429884
36951;24.776765;59.448983
36952;24.77719;59.451522
36953;24.748811;59.51177
36954;24.739177;59.526338
36955;24.72596;59.543339
36956;26.747857;58.374454
36957;26.721288;58.372655
36958;26.71807;58.375462
36959;26.733442;58.368114
36960;26.737424;58.370428
36961;24.703707;59.552106
36962;24.691091;59.567989
36963;24.73369;59.513863
36964;24.776052;59.447147
36965;24.764355;59.446655
36966;24.775074;59.445981
36967;24.782112;59.454928
36968;24.771024;59.455287
36969;24.859869;59.436893
36970;24.896427;59.455456
36971;24.918785;59.472458
36972;24.804966;59.41454
36973;24.798701;59.416883
36974;24.825212;59.392454
36975;24.830085;59.388435
36976;24.860044;59.37139
36977;24.860619;59.367273
36978;24.87692;59.356734
36979;24.892422;59.346674
36980;24.903186;59.338954
36981;24.920415;59.324943
36982;24.951831;59.298937
36983;25.092446;59.184501
36984;25.078536;59.18349
36985;25.121958;59.182664
36986;25.427524;59.068437
36987;25.422345;59.076865
36988;25.430969;59.052661
36989;25.450198;59.039079
36990;25.47572;59.032422
36991;25.54743;59.036926
36992;25.555942;59.035039
36993;25.594673;58.98561
36994;25.614704;58.926389
36995;25.62427;58.911743
36996;25.651684;58.897423
36997;25.718871;58.857803
36998;25.86787;58.719619
36999;26.24842;58.590729
37000;26.295748;58.555972
37001;26.341932;58.484602
37002;26.367772;58.468814
37003;26.395888;58.45957
37004;26.391305;58.461066
37005;26.430931;58.448079
37006;26.636267;58.409757
37007;26.667789;58.398388
37008;26.691427;58.393146
37009;26.694716;58.389161
37010;26.72298;58.383151
37011;26.724114;58.380898
37012;24.770245;59.444473
37013;24.799889;59.412877
37014;24.840924;59.414178
37015;24.845503;59.414344
37016;24.826014;59.414979
37017;24.877709;59.482837
37018;24.868393;59.487679
37019;24.878945;59.48909
37020;24.867364;59.487458
37021;24.787818;59.441489
37022;24.780349;59.439657
37023;24.759739;59.435435
37024;24.759621;59.437044
37025;24.758385;59.444626
37026;24.825127;59.462223
37027;24.825127;59.462223
37028;24.845568;59.453985
37029;24.825127;59.462223
37030;24.825127;59.462223
37031;24.825127;59.462223
37032;24.880615;59.354679
37033;24.880615;59.354679
37034;24.513062;59.264423
37035;24.446026;59.028637
37036;24.446026;59.028637
37037;24.413054;58.787399
37038;24.413054;58.787399
37039;24.52492;58.557789
37040;24.52492;58.557789
37041;24.52492;58.557789
37042;24.52492;58.557789
37043;24.52492;58.557789
37044;24.502848;58.403828
37045;24.502848;58.403828
37046;24.502848;58.403828
37047;24.502848;58.403828
37048;24.502848;58.403828
37049;24.502848;58.403828
37050;24.502848;58.403828
37051;24.502848;58.403828
37052;24.502848;58.403828
37053;24.502848;58.403828
37054;24.584949;58.287468
37055;24.584949;58.287468
37056;24.584949;58.287468
37057;24.584949;58.287468
37058;24.584949;58.287468
37059;24.584949;58.287468
37060;24.584949;58.287468
37061;24.584949;58.287468
37062;24.507839;58.092815
37063;24.507839;58.092815
37064;24.507839;58.092815
37065;24.507839;58.092815
37066;24.507839;58.092815
37067;24.507839;58.092815
37068;24.507839;58.092815
37069;24.507839;58.092815
37070;24.507839;58.092815
37071;24.377123;57.870903
37072;24.377123;57.870903
37073;24.831209;59.514462
37074;24.86833;59.501655
37075;24.87088;59.49979
37076;24.879077;59.492182
37077;24.881264;59.483215
37078;24.88111;59.483226
37079;24.878498;59.482811
37080;25.980923;59.224205
37081;25.980848;59.223331
37082;25.980894;59.224094
37083;25.043947;59.406361
37084;24.903172;59.411844
37085;24.855283;59.413084
37086;24.878187;59.355902
37087;24.892497;59.346669
37088;24.898751;59.342498
37089;24.940685;59.315056
37090;24.999661;59.26346
37091;25.144378;59.177112
37092;25.209638;59.161467
37093;25.680175;58.887213
37094;26.730649;58.378463
37095;26.73085;58.378717
37096;26.718508;58.37239
37097;26.716415;58.371512
37098;26.71128;58.369611
37099;26.700838;58.369321
37100;26.682698;58.358032
37101;26.674237;58.364281
37102;26.659024;58.365181
37103;26.672681;58.363613
37104;26.655281;58.365258
37105;26.675872;58.358069
37106;26.658329;58.364977
37107;26.675736;58.364069
37108;26.652667;58.367376
37109;26.696838;58.373604
37110;26.700308;58.370881
37111;26.724746;58.38066
37112;26.722686;58.380179
37113;26.715993;58.379238
37114;26.709071;58.379168
37115;26.707785;58.373994
37116;26.684731;58.361885
37117;26.651874;58.367651
37118;26.651153;58.368039
37119;26.659513;58.365452
